n,p,v,corpus
皆,に,広める,TED
一緒,に,来る,TED
家,から,遣る,TED
人,で,遣る,TED
御客様,が,来る,TED
先,を,急ぐ,TED
我々,と,提携する,TED
私達,が,する,TED
参考,に,する,TED
ワード,を,始める,TED
ドイル,が,始める,TED
月,に,オープンする,TED
ウィッシュ,に,移る,TED
組織,が,関わる,TED
学校,に,関わる,TED
変化,を,与える,TED
実例,が,集まる,TED
さん,が,行く,TED
こと,を,為さる,TED
ウェブサイト,を,作る,TED
願い,に,切り替える,TED
さん,が,先駆ける,TED
時代,を,先駆ける,TED
役,に,立つか,TED
現場,に,踏み込む,TED
こと,を,願う,TED
学校,を,訪問する,TED
達,に,相談する,TED
手伝い,に,なるか,TED
スタジオ,が,作る,TED
サイト,を,作る,TED
アイデア,が,あり,TED
会議,から,生じる,TED
プロジェクト,を,記録する,TED
ウェブサイト,に,行く,TED
アイデア,が,あり,TED
刺激,に,なる,TED
プロジェクト,を,始める,TED
期限,で,仕上げる,TED
質問,が,あれ,TED
男,に,聞く,TED
質問,に,答える,TED
彼,が,答える,TED
遣る気,を,かきたてるです,TED
プロセス,に,沿う,TED
さん,を,する,TED
必要,と,する,TED
心,と,聞く,TED
耳,と,尽きない,TED
隣,に,おろす,TED
腰,を,おろす,TED
耳,を,傾ける,TED
達,が,優れる,TED
こと,を,語れるか,TED
等,に,当てる,TED
光,を,当てる,TED
さん,が,遣る,TED
一緒,に,遣る,TED
こと,を,願う,TED
場,に,いる,TED
世界,に,齎す,TED
変化,を,齎す,TED
中,に,いる,TED
機会,を,頂く,TED
心,から,感謝する,TED
人生,を,振り返る,TED
宗教,に,関わるなんて,TED
私,が,やりたい,TED
宗教,を,避ける,TED
教授,に,なりたい,TED
仕事,が,行かず色々,TED
気,が,付く,TED
テレビ,に,出る,TED
モイヤーズ,に,話す,TED
両論,が,沸き起こる,TED
番組,を,手掛ける,TED
仲間入り,を,する,TED
そこ,で,出会う,TED
宗教,に,出会う,TED
こと,に,気付く,TED
等,が,結び付く,TED
こと,に,気付く,TED
宗教,を,研究する,TED
視点,から,見る,TED
中,で,あり,TED
発見,が,あり,TED
宗教,に,告げる,TED
別れ,を,告げる,TED
全て,を,信用する,TED
こと,に,気付く,TED
教え,を,学び始める,TED
西洋,で,起きる,TED
慈しみ,を,意味する,TED
本,で,取り上げる,TED
信条,に,同意する,TED
行為,を,意味する,TED
身,を,関与する,TED
主義,を,重要視する,TED
言葉,で,片付けられる,TED
せい,で,なっ,TED
むき,に,なっ,TED
宗派,を,作っちゃう,TED
行動,を,変える,TED
信条,が,現れる,TED
真理,を,理解する,TED
行為,に,繋がる,TED
上位,に,ある,TED
さん,と,考える,TED
気持ち,を,感じ取る,TED
イスラム教,で,言う,TED
物,に,する,TED
涅槃,へ,導く,TED
他人,を,思い遣る,TED
こと,を,忘れる,TED
こと,を,考える,TED
中心,に,考える,TED
エゴ,を,取り除く,TED
神,に,会う,TED
中,で,強調される,TED
中心,に,据えられる,TED
他,に,施す,TED
根幹,を,成す,TED
教え,を,実行する,TED
孔子,が,呼ぶ,TED
等,を,導く,TED
異教徒,が,持ち掛ける,TED
全て,を,暗唱出来る,TED
ユダヤ教,に,改宗する,TED
片足,で,立つ,TED
汝,が,憎む,TED
こと,を,する無い,TED
隣人,に,する無い,TED
解釈,で,理解為さる,TED
侮辱,に,繋がる,TED
思い遣り,を,見付ける,TED
世界,を,見る,TED
祈り,を,利用する,TED
他者,を,裁き続ける,TED
聖書,を,使う,TED
道具,に,使う,TED
他人,を,非難し続ける,TED
他者,を,抑圧する,TED
物,を,する,TED
台無し,に,する,TED
才能,が,あり,TED
思い遣り,を,向ける,TED
相手,を,限定する,TED
賢人,が,説く,TED
皆,を,気遣う,TED
敵,を,愛する,TED
他人,に,払う,TED
敬意,を,払う,TED
互い,を,分かり合う,TED
タクシー,に,乗る,TED
話,に,なる,TED
運転手,に,言われる,TED
内,で,なる,TED
根,が,なる,TED
一部,を,担う,TED
間,に,落とす,TED
人,が,落とす,TED
紛争,で,落とす,TED
命,を,落とす,TED
多く,が,なり,TED
死人,が,出る,TED
原因,に,なり,TED
風潮,に,影響される,TED
物事,を,信じる,TED
前,に,出される,TED
私,が,する,TED
講演,を,する,TED
中,に,する,TED
表情,を,する,TED
形,で,連れ出される,TED
舞台,に,連れ出される,TED
先々,で,する,TED
切望,を,する,TED
目の当たり,に,する,TED
人々,が,詰め掛ける,TED
講演,に,詰め掛ける,TED
西洋,から,発信される,TED
意見,を,希求する,TED
状況,を,変える,TED
私達,に,出来る,TED
何,が,出来る,TED
司会者,が,言う,TED
どこ,で,誤り,TED
私,が,思う,TED
認識,を,無視する,TED
流れ,に,つく,TED
支持,を,持つ,TED
信仰心,を,持つ,TED
主義,を,貫く,TED
宗教,を,求める,TED
自分,が,されたい,TED
こと,を,する,TED
他人,に,する,TED
世界中,に,広めるべし,TED
自分,が,されたい,TED
扱い,を,すべし,TED
皆,が,関与すべし,TED
渇望,が,あり,TED
達,が,集い,TED
各地,で,協力する,TED
ネットワーク,を,作る,TED
対話,を,始めない,TED
忍耐,で,臨む,TED
考え,を,越える,TED
他者,を,理解する,TED
時代,が,遣る,TED
こと,が,あり,TED
アキレス,が,離れる,TED
手勢,を,連れる,TED
戦地,を,離れる,TED
苦境,に,陥る,TED
パトロクロス,が,殺される,TED
ヘクトル,に,殺される,TED
復讐心,から,激昂する,TED
ヘクトル,を,殺す,TED
遺体,を,切り刻む,TED
家族,が,望む,TED
埋葬,を,望む,TED
遺体,を,渡す,TED
永遠,に,さ迷う,TED
忍び,で,訪れる,TED
幕舎,を,訪れる,TED
遺体,を,求める,TED
老人,が,脱ぐ,TED
覆い,を,脱ぐ,TED
姿,を,見せる,TED
皆,が,受ける,TED
ショック,を,受ける,TED
プリアモス,を,見る,TED
父,を,思い,TED
涙,を,流す,TED
アキレス,に,殺される,TED
息子,を,殺される,TED
姿,に,流す,TED
涙,を,流す,TED
泣き声,で,満たされる,TED
共,に,泣く,TED
絆,が,生まれる,TED
遺体,を,手渡し,TED
プリアモス,へ,手渡し,TED
中,に,見出だす,TED
神,を,見出だす,TED
宗教,に,見られる,TED
恐怖心,に,打ち勝つ,TED
語,で,表す,TED
啓示,を,授かる,TED
活動,を,手伝う,TED
さん,に,手伝う,TED
チーム,が,作る,TED
原理,に,則る,TED
私,が,出会う,TED
途中,で,出会う,TED
共,に,活動する,TED
こと,を,望む,TED
心当たり,が,あるです,TED
間,に,起こす,TED
運動,を,起こす,TED
信仰,を,取り戻す,TED
必要,が,ある,TED
人々,が,思い出す,TED
精神,を,思い出す,TED
必要,が,ある,TED
教え,を,解釈するか,TED
指針,を,載せたい,TED
アウグスティヌス,が,説く,TED
聖書,が,準拠すべし,TED
原理,を,思い出す,TED
そこ,に,立ち戻る,TED
憲章,を,作る,TED
人,に,署名する,TED
さん,に,届ける,TED
考え,を,届ける,TED
世界中,に,届ける,TED
術,を,教える,TED
交渉,を,する,TED
憲章,に,連ねる,TED
名,を,連ねる,TED
原因,を,突き止める,TED
指針,を,提示する,TED
加盟国,に,提示する,TED
国連,と,聞く,TED
性,が,生まれ,TED
主導,と,受け取られず,TED
発信,で,運営出来る,TED
憲章,を,作り上げる,TED
憲章,が,掲げられる,TED
教え,を,する,TED
目,に,する,TED
宗教,が,なる,TED
源,と,なる,TED
作品,を,知る,TED
著作,が,あり,TED
異説,が,あり,TED
物,を,描く,TED
顔,を,描く,TED
自画像,を,描く,TED
其れ,を,見付ける,TED
作品,を,スキャンする,TED
自画像,を,探す,TED
此方,を,向く,TED
そこ,で,調べ,TED
絵,を,調べ,TED
肖像,を,探す,TED
此処,に,見える,TED
自分,を,見る,TED
そこ,で,外す,TED
必要,が,あり,TED
そこ,で,外す,TED
最後,に,残る,TED
吟味,に,入る,TED
私,に,あるか,TED
権利,が,あるか,TED
自身,で,描く,TED
肖像画,を,描く,TED
顔,を,描く,TED
こと,を,知る,TED
其れ,で,見る,TED
枚,を,見る,TED
細部,を,見る,TED
あご,が,共通する,TED
最初,に,見る,TED
此れ,を,見る,TED
目,が,信じられる,TED
絵,が,似る,TED
互い,に,似る,TED
男,が,描かれる,TED
最初,に,描かれる,TED
年代,を,見る,TED
通り,と,分かる,TED
順番,に,描かれる,TED
此処,に,ある,TED
絵,が,ある,TED
資料,が,いる,TED
本人,と,認められる,TED
工房,が,制作する,TED
像,で,言われる,TED
モデル,と,言われる,TED
肖像,と,比べる,TED
特徴,が,似る,TED
特徴,が,結び付く,TED
TED,に,いる,TED
さん,が,知る,TED
最初,に,知る,TED
顔,を,持つ,TED
腕,を,上げる,TED
左右,に,振る,TED
私,が,遣る,TED
物,を,真似る,TED
筋肉,を,プログラム出来る,TED
中,を,見る,TED
そこ,に,見える何百物,TED
エリア,を,プログラムする,TED
脳,を,見たい,TED
研究所,から,生み出す,TED
為,に,生み出す,TED
可能性,が,あり,TED
こと,と,思えるです,TED
動脈,で,攻撃されるです,TED
白血球,に,攻撃されるです,TED
其れ,を,実現する,TED
技術,が,出来る,TED
脳,に,飛び込む,TED
構造,に,飛び込む,TED
身体,に,飛び込む,TED
心,を,見る,TED
ピーター,が,動かす,TED
腕,を,動かす,TED
点,が,なり,TED
接点,に,なり,TED
腕,を,操作出来る,TED
スキャナー,で,見える,TED
中,が,見える,TED
其れ,を,する,TED
秒,に,する,TED
中,に,いる,TED
時,に,見る,TED
リアルタイム,で,見る,TED
脳,を,見る,TED
点,を,見る,TED
パターン,を,見る,TED
脳,に,与える,TED
衝撃,を,与える,TED
方法,が,あり,TED
方法,に,なり,TED
思考,を,形成する際,TED
脳,に,形成される,TED
チャンネル,が,形成される,TED
火傷,を,する,TED
手,を,引っ込める,TED
痛み,が,消えない,TED
回路,が,生み出す,TED
役,に,立つ,TED
痛み,を,生む,TED
動き,を,見る,TED
モデル,を,作る,TED
リアルタイム,で,処理する,TED
脳,が,処理する,TED
情報,を,見る,TED
痛み,を,生み出す,TED
エリア,を,特定出来る,TED
痛み,を,持つ,TED
経路,を,選択する,TED
脳,を,読む,TED
リアルタイム,で,読む,TED
動き,を,見る,TED
痛み,を,生み出す,TED
経路,を,操作する,TED
麻薬,を,放出する,TED
方,を,学ぶ,TED
同時,に,表示される,TED
左上,に,表示される,TED
痛み,を,操作する,TED
脳,を,操作する,TED
痛み,が,減る,TED
自分,で,操作する,TED
中,を,見る,TED
時,に,操作したいですか,TED
何,を,操作したいですか,TED
自分,を,成す,TED
経験,を,見れるです,TED
私達,が,取り組む,TED
分野,が,あり,TED
時間,が,あり,TED
質問,が,あり,TED
技術,を,使う,TED
脳,に,入れる,TED
世代,に,なり,TED
其れ,を,使う,TED
何,に,使う,TED
此処,に,いられる,TED
こと,を,喜ぶ,TED
私,が,持つ,TED
興味,を,持つ,TED
人,が,持たない,TED
興味,を,持たない,TED
興味,を,持つ,TED
待合所,に,入りきるくらいです,TED
年,に,かける,TED
コンピューター,に,侵入する,TED
ハッカー,が,侵入する,TED
私,が,捕まえる,TED
連中,を,捕まえる,TED
為,に,働く,TED
情報,を,売る,TED
最初,に,遣る,TED
工学,と,呼ばれる,TED
技術,に,なり,TED
こと,を,する,TED
こと,を,書く,TED
本,に,書く,TED
コンピューター,を,使うべし,TED
学校,に,導入すべし,TED
コンピューター,を,導入すべし,TED
考え,が,流布する,TED
学校,から,排除する,TED
教室,に,出入りする,TED
物,を,読む,TED
概要,を,書く,TED
前,に,書く,TED
此れ,を,見る,TED
親指,に,書く,TED
男,に,聞くなんて,TED
私,が,するなんて,TED
話,を,するなんて,TED
未来,が,なるか,TED
本当,に,知りたい,TED
コード,を,書く,TED
社会,が,なるか,TED
後,に,なるか,TED
先生,に,聞く,TED
人,に,聞く,TED
社会,が,なるか,TED
私,に,言わせる,TED
私,が,考える,TED
社会,が,なるか,TED
時間,を,見る,TED
画面,を,見る,TED
一緒,に,行く,TED
ボウリング,に,行く,TED
変化,が,起きる,TED
私,が,遣る,TED
何,を,する,TED
実際,に,作る,TED
壺,を,作る,TED
目,を,回す,TED
容積,が,あり,TED
向き,が,あり,TED
性質,が,あり,TED
縁,を,張り合わせる,TED
壺,が,出来る,TED
其れ,を,作る,TED
ガラス,で,作る,TED
前,に,作る,TED
液体,を,保持する,TED
其れ,が,出来る,TED
液体,を,入れられる,TED
かわり,に,話す,TED
こと,を,話す,TED
夏,に,亡くなる,TED
母親,が,する,TED
写真,を,集める,TED
アルバム,を,見る,TED
前,に,座る,TED
此れ,を,見る,TED
スタジオ,で,働く,TED
スタジオ,で,する,TED
保守,を,する,TED
昔,に,引き戻される,TED
其れ,から,見付ける,TED
写真,を,見付ける,TED
此方,に,いる,TED
月,に,亡くなる,TED
大学生,に,なっ,TED
私,に,教える,TED
時間,を,取る,TED
トルーマンズバーグ,から,教える,TED
此処,に,勉強する,TED
物理学,を,勉強する,TED
物理学,を,勉強する,TED
私,に,付き合う,TED
向こう,に,写る,TED
部屋,で,撮る,TED
フリント,に,見せる,TED
装置,を,持つ,TED
ロバート,が,亡くなる,TED
夏,に,亡くなる,TED
モーグ,から,受ける,TED
影響,を,受ける,TED
此れ,から,話す,TED
此れ,が,分かる,TED
オシロスコープ,に,表示される,TED
其れ,が,話したい,TED
私,が,遣る,TED
達,に,する,TED
話,を,する,TED
達,が,言う,TED
最前線,に,いらっしゃる,TED
年生,に,教える,TED
一人一人,が,すべし,TED
授業,で,言う,TED
達,に,教える,TED
物理,を,教える,TED
スイッチ,を,入れる,TED
前,に,遣る,TED
教室,で,遣る,TED
レンズ,を,使う,TED
速さ,を,測定する,TED
手助け,が,あっ,TED
オシロスコープ,を,使う,TED
速さ,を,測る,TED
速さ,を,測る,TED
其れ,に,くわえる,TED
此処,で,掛かる,TED
速さ,を,測る,TED
速さ,を,測る,TED
音,を,反射させる,TED
エコー,を,調べる,TED
アリエル,が,言う,TED
方程式,を,使う,TED
速さ,を,測る,TED
波長,が,なる,TED
定数,に,なる,TED
此処,に,ある,TED
此処,を,映す,TED
周波数,が,なる,TED
周波数,が,なる,TED
年,で,習う,TED
物理,で,教える,TED
波長,を,掛け合わせる,TED
定数,に,なる,TED
速さ,を,測る,TED
必要,が,ある,TED
此処,に,あり,TED
カウンター,が,あり,TED
a,に,設定する,TED
此れ,で,分かる,TED
波長,を,測る,TED
ビーム,を,出す,TED
私,が,喋る,TED
画面,に,出る,TED
此処,に,置く,TED
音源,から,離す,TED
山,に,重ねる,TED
専門家,が,聞く,TED
目,を,回すです,TED
波長,を,測る,TED
距離,を,測る,TED
巻き尺,を,置く,TED
此処,から,動かす,TED
所,に,戻る,TED
本,で,調べる,TED
道具立て,と,測る,TED
飲み物,で,測る,TED
速さ,を,測る,TED
写真,に,戻る,TED
物理,を,勉強する,TED
家,に,戻る,TED
暴動,が,起きる,TED
暴動,が,続く,TED
警察,が,追う,TED
私,を,追う,TED
キャンパス,を,歩く,TED
警官,が,言う,TED
私,を,見る,TED
催涙弾,が,掠める,TED
横,を,掠める,TED
ガス,を,吸う,TED
息,が,できない,TED
ライフル,を,追い掛ける,TED
手,に,追い掛ける,TED
頭,を,ぶん殴る,TED
