n,p,v,corpus
照応,と,呼ぶ,自然言語処理
アクション,を,選択する,自然言語処理
こと,を,試行する,自然言語処理
報酬,が,得られる,自然言語処理
関数,を,学習する,自然言語処理
過程,で,行う,自然言語処理
x,で,試行する,自然言語処理
a,を,試行する,自然言語処理
状態,が,遷移する,自然言語処理
y,に,遷移する,自然言語処理
x,で,選択する,自然言語処理
a,を,選択する,自然言語処理
次式,で,更新する,自然言語処理
時点,を,表す,自然言語処理
研究,が,ある,自然言語処理
対象,に,行う,自然言語処理
分析,を,行う,自然言語処理
評判,を,整理する,自然言語処理
ユーザー,に,提示する,自然言語処理
解析,を,行う,自然言語処理
アスペクト,に,相当する,自然言語処理
係り先,に,なる,自然言語処理
組,を,抽出する,自然言語処理
解析,に,失敗する,自然言語処理
文,を,跨ぐ,自然言語処理
評判,が,記述される,自然言語処理
評判,を,抽出できない,自然言語処理
単位,に,行う,自然言語処理
分類,を,行う,自然言語処理
文,から,得られる,自然言語処理
文,から,得られる,自然言語処理
文内,に,含まれる,自然言語処理
アスペクト,に,相当する,自然言語処理
語,が,含まれる,自然言語処理
解析,を,用いる,自然言語処理
解析,に,失敗する,自然言語処理
可能性,が,ある,自然言語処理
文,から,抽出する,自然言語処理
評判,を,抽出する,自然言語処理
文,を,分類する,自然言語処理
アスペクト,に,分類する,自然言語処理
1,を,行う,自然言語処理
クラス,を,発見する,自然言語処理
関係,を,調査する,自然言語処理
クラス,を,用いる,自然言語処理
こと,を,検討する,自然言語処理
報告,に,見られる,自然言語処理
中,に,登場する,自然言語処理
物,が,存在する,自然言語処理
末尾,に,記述される,自然言語処理
節,で,述べる,自然言語処理
データ,を,修正する,自然言語処理
形,で,実施する,自然言語処理
論,に,含まれる,自然言語処理
病名,に,付与される,自然言語処理
タグ,を,削除する,自然言語処理
人手,で,削除する,自然言語処理
タグ,を,設ける,自然言語処理
直前,に,付する,自然言語処理
此れ,を,付する,自然言語処理
テキスト,に,付される,自然言語処理
タグ,を,無視する,自然言語処理
ベース,を,構築する,自然言語処理
こと,で,対応できそう,自然言語処理
解析,で,網羅できない,自然言語処理
処理,を,利用する,自然言語処理
頻度,を,網羅する,自然言語処理
表層,に,現れる,自然言語処理
概念,を,導き出さない,自然言語処理
表現,が,現れる,自然言語処理
参加者,が,作る,自然言語処理
共同,で,作る,自然言語処理
話,を,作る,自然言語処理
現象,が,観測される,自然言語処理
手続き,に,従う,自然言語処理
対話,を,進める,自然言語処理
発話,に,重ねる,自然言語処理
発話,を,重ねる,自然言語処理
相槌,を,挿入する,自然言語処理
途中,で,譲り渡すなど,自然言語処理
権,を,譲り渡すなど,自然言語処理
物,を,含む,自然言語処理
人間関係,を,重んじる,自然言語処理
立場,に,立つ,自然言語処理
物,と,なる,自然言語処理
関係,を,維持する,自然言語処理
機能,を,持つ,自然言語処理
文,に,出現する,自然言語処理
共,に,出現する,自然言語処理
度合い,に,応じる,自然言語処理
度,に,基づく,自然言語処理
重要度,を,計算する,自然言語処理
抽出,を,行う,自然言語処理
手法,を,提案する,自然言語処理
度,に,基づく,自然言語処理
度,を,用いる,自然言語処理
ランキング,を,行う,自然言語処理
重要度,を,加味する重要度,自然言語処理
重要度,に,加味する重要度,自然言語処理
文,と,関連する,自然言語処理
重要性,を,示す,自然言語処理
語句,を,含む,自然言語処理
補正,を,加える,自然言語処理
此れ,に,加える,自然言語処理
重要度,を,計算する,自然言語処理
評価,を,行う,自然言語処理
手法,が,優れる,自然言語処理
こと,を,示す,自然言語処理
リペアー,が,行われる,自然言語処理
化,を,行う,自然言語処理
翻訳,が,する,自然言語処理
列,に,含まれる,自然言語処理
互い,に,離れる,自然言語処理
位置,に,配置し直す,自然言語処理
層,で,学習する,自然言語処理
前後,で,変化しない,自然言語処理
自体,が,変化しない,自然言語処理
枠組み,を,利用する,自然言語処理
知見,を,得る,自然言語処理
知見,を,要約する,自然言語処理
段階,が,識別出来る,自然言語処理
議論,が,なされる,自然言語処理
程度,を,考察する,自然言語処理
枠組み,を,与える,自然言語処理
程度,が,あるか,自然言語処理
段階,に,あるか,自然言語処理
認識,が,行われる,自然言語処理
過程,を,する,自然言語処理
前進,と,いえる,自然言語処理
システム,に,与える,自然言語処理
事前,に,翻訳される,自然言語処理
差異,に,基づく,自然言語処理
善し悪し,を,計算する,自然言語処理
訳,を,利用せず,自然言語処理
評価,を,行う,自然言語処理
パターン,を,学習する,自然言語処理
精度,を,推定する,自然言語処理
精度,を,評価する,自然言語処理
こと,が,行われる,自然言語処理
判断,を,実現する,自然言語処理
研究,が,なされる,自然言語処理
感情,に,着目する,自然言語処理
文章,から,判断する,自然言語処理
感情,を,判断する,自然言語処理
手法,を,確立する,自然言語処理
有効性,を,検証する,自然言語処理
内容,に,含まれる,自然言語処理
ユーザー,が,覚える,自然言語処理
不快感,を,覚える,自然言語処理
事象,を,想起させる,自然言語処理
内容,が,含まれる,自然言語処理
表現,に,変更する,自然言語処理
効果,が,期待出来る,自然言語処理
英語,を,考える,自然言語処理
例,に,考える,自然言語処理
文字,で,区切られる,自然言語処理
種類,が,なる,自然言語処理
素片,と,なる,自然言語処理
文字,を,定義する,自然言語処理
必要,が,ある,自然言語処理
こと,が,分かる,自然言語処理
中国語,を,考える,自然言語処理
例,に,考える,自然言語処理
素片,に,なる,自然言語処理
こと,が,分かる,自然言語処理
情報,を,用いる,自然言語処理
処理,が,出来る,自然言語処理
こと,が,分かる,自然言語処理
学習,に,基づく,自然言語処理
手法,が,用いられる,自然言語処理
例,が,与えられる,自然言語処理
問題,を,解く,自然言語処理
例,を,拡張する,自然言語処理
表現,を,比較する,自然言語処理
表現,と,比較する,自然言語処理
類似度,を,計算する,自然言語処理
用例,を,選択する,自然言語処理
スコア,を,用いる,自然言語処理
順位,が,下がる,自然言語処理
差,が,みられない,自然言語処理
順位,が,下がる,自然言語処理
人間,が,翻訳する,自然言語処理
英語,を,翻訳する,自然言語処理
日本語,に,翻訳する,自然言語処理
代名詞,を,表現せず,自然言語処理
表現,に,置き換える,自然言語処理
代名詞,に,訳される,自然言語処理
代名詞,を,直訳する,自然言語処理
英文,が,伝える,自然言語処理
意味,と,異なる,自然言語処理
意味,を,伝える,自然言語処理
訳文,が,生成される,自然言語処理
訳文,が,生成される,自然言語処理
問題,が,生じる,自然言語処理
システム,を,実現する,自然言語処理
表現,に,置き換えるべし,自然言語処理
代名詞,を,直訳しない,自然言語処理
こと,が,なる,自然言語処理
課題,と,なる,自然言語処理
代名詞,を,認識する,自然言語処理
要因,が,絡む,自然言語処理
代名詞,を,直訳する,自然言語処理
場合,を,区別する,自然言語処理
名詞,を,呼ぶ,自然言語処理
代名詞,と,呼ぶ,自然言語処理
処理,に,基づく,自然言語処理
パターン,を,繋げる,自然言語処理
木,に,繋げる,自然言語処理
木,を,辿る,自然言語処理
間,で,出現する,自然言語処理
根,と,なる,自然言語処理
根,に,繋ぐ,自然言語処理
葉,と,なる,自然言語処理
根,から,辿る,自然言語処理
大意,を,保持する,自然言語処理
ステップ,に,分けられる,自然言語処理
中心,に,解説する,自然言語処理
文節,から,取り出す,自然言語処理
要素,を,取り出す,自然言語処理
文節,から,繋げる,自然言語処理
