n,p,v,corpus
精度,で,絞り込む,jnlp
関係,を,用いる,jnlp
抽出,が,なる,jnlp
回答,を,得る,jnlp
実際,に,含む,jnlp
回答,を,含む,jnlp
文,を,探索する,jnlp
範囲,を,限定出来る,jnlp
木中,で,限定出来る,jnlp
文,を,含む,jnlp
上,に,限定出来る,jnlp
辞書,に,掲載される,jnlp
オノマトペ,に,表現する,jnlp
等,が,表現する,jnlp
印象,を,付与する,jnlp
事前,に,付与する,jnlp
人手,で,付与する,jnlp
データ,を,用いる,jnlp
オノマトペ,に,付与される,jnlp
印象,を,出力する,jnlp
此処,で,なる,jnlp
順,に,"説明する
",jnlp
本稿,に,散在する,jnlp
設定,に,比べる,jnlp
モデル,に,加える,jnlp
モデル,を,用いる,jnlp
時,に,なる,jnlp
手掛かり,に,なる,jnlp
箇所,に,付ける,jnlp
重み,を,付ける,jnlp
要約,を,生成する,jnlp
トークン,に,置き換える,jnlp
学習,を,行う,jnlp
工夫,が,用いられる,jnlp
出力,に,含まれる,jnlp
トークン,が,含まれる,jnlp
状況,が,発生する,jnlp
テキスト,に,出現する,jnlp
単語,が,含まれる,jnlp
単語,を,用いる,jnlp
文献,に,従う,jnlp
$,で,定義される,jnlp
入れ替え,が,ある,jnlp
対,を,する,jnlp
対象,と,する,jnlp
語順,が,似る,jnlp
言語,を,する,jnlp
対象,と,する,jnlp
こと,で,下げる,jnlp
感度,を,下げる,jnlp
対,を,する,jnlp
対象,と,する,jnlp
時,に,ある,jnlp
恩恵,を,受ける,jnlp
定式化,に,至る,jnlp
bleu,を,利用する,jnlp
感度,を,下げる,jnlp
nkt,を,得る,jnlp
ribes,と,似る,jnlp
手法,と,いえる,jnlp
bleu,を,補う,jnlp
指標,と,捉える,jnlp
根底,に,ある,jnlp
動機,に,あるなおlrscore,jnlp
違い,が,あるなおlrscore,jnlp
アラインメント,を,決定する,jnlp
手段,が,提供されない,jnlp
アラインメント,を,利用する,jnlp
辞典,に,出現する,jnlp
要素,に,注目する,jnlp
シソーラス,を,用いる,jnlp
解析,が,行う,jnlp
精度,に,行う,jnlp
こと,を,示す,jnlp
手法,を,示す,jnlp
テキスト,に,付随する,jnlp
情報,が,存在する,jnlp
情報,を,用いる,jnlp
テキスト,を,用いる,jnlp
画像,を,検索する,jnlp
文,を,生成する,jnlp
情報,を,用いる,jnlp
こと,で,向上させる,jnlp
性能,を,向上させる,jnlp
そこ,で,"提案する
",jnlp
認識,を,"提案する
",jnlp
項,が,現れる,jnlp
等,が,結び付く,jnlp
意味,を,形成する,jnlp
表現,が,ある,jnlp
推定,を,行う,jnlp
組み合わせ,を,求める,jnlp
必要,が,ある,jnlp
時間,を,要する,jnlp
データ,から,期待出来る,jnlp
翻訳,を,期待出来る,jnlp
データ,を,得る,jnlp
制限,を,課する,jnlp
列,を,用いる,jnlp
此れ,を,分割する,jnlp
双方,が,ある,jnlp
辞書,に,ある,jnlp
此れ,を,認める,jnlp
共起,と,認める,jnlp
共起,に,変換する,jnlp
双方,が,対応する,jnlp
中,で,対応する,jnlp
概念,に,対応する,jnlp
概念,が,共起する,jnlp
シソーラス,に,登録される,jnlp
限定,が,加わる,jnlp
共起,を,数える,jnlp
共,に,対応できない,jnlp
単語,を,含む,jnlp
マシン,を,用いる,jnlp
こと,が,なる,jnlp
モデル,が,切り分けられる,jnlp
排除,に,働く,jnlp
こと,を,示す,jnlp
こと,が,なる,jnlp
断片,が,あるか,jnlp
前,に,あるか,jnlp
後ろ,に,あるか,jnlp
判定,に,与えない,jnlp
状況,が,受ける,jnlp
rateing,を,受ける,jnlp
対象,と,なる,jnlp
内容,を,記述する,jnlp
内容,が,記述される,jnlp
どれ,を,するか,jnlp
正解,と,するか,jnlp
物,から,記述される,jnlp
先,に,記述される,jnlp
物,を,する,jnlp
正解,と,する,jnlp
情報,を,用いる,jnlp
結果,が,異なる,jnlp
正解,と,異なる,jnlp
勤務先,で,異なる,jnlp
仕事,に,従事する,jnlp
勤務先,で,異なる,jnlp
仕事,に,従事する,jnlp
順,に,決定するなり,jnlp
ルール,が,適用される,jnlp
作業,が,優先される,jnlp
他,より,優先される,jnlp
解析,を,活用する,jnlp
検出,に,活用する,jnlp
利用,を,試みる,jnlp
文,を,構成する,jnlp
意味,を,表す,jnlp
構成,に,関わる,jnlp
要素,が,ある,jnlp
後者,を,総称する,jnlp
語,から,構成される,jnlp
等,を,呼ぶ,jnlp
表現,と,呼ぶ,jnlp
形,を,分類する,jnlp
意味,を,持つ,jnlp
ID,が,振られる,jnlp
結果,を,示す,jnlp
9,に,示す,jnlp
F値,で,確保する,jnlp
精度,を,確保する,jnlp
程度,と,なる,jnlp
ユニディック,が,する,jnlp
ターゲット,と,する,jnlp
ターゲット,と,する,jnlp
精度,が,得られず,jnlp
こと,が,分かる,jnlp
分布,を,仮定する,jnlp
分布,を,仮定する,jnlp
違い,を,比較する,jnlp
質問,と,される,jnlp
設計,に,当たる,jnlp
記事,を,使う,jnlp
実験,を,行う,jnlp
用語,を,採用する,jnlp
素性,に,採用する,jnlp
影響,を,調査する,jnlp
つ,を,準備する,jnlp
付け,を,行う,jnlp
記事,を,する,jnlp
対象,と,する,jnlp
実験,を,行う,jnlp
用語,を,する,jnlp
素性,と,する,jnlp
場合,に,分類出来る,jnlp
こと,を,確認する,jnlp
向上,が,見られる,jnlp
専門用語,を,含む,jnlp
用語,を,する,jnlp
素性,と,する,jnlp
分類,を,行う,jnlp
こと,が,期待出来る,jnlp
理由,から,採用する,jnlp
精度,で,特定出来る,jnlp
表領域,を,特定出来る,jnlp
こと,が,分かる,jnlp
表,が,並列する,jnlp
タグ,で,記述される,jnlp
表,を,含む,jnlp
中,に,存在するテーブル,jnlp
数,が,比べる,jnlp
パソコン,に,比べる,jnlp
表,が,記述される,jnlp
精度,が,劣る,jnlp
抽出,が,見られる,jnlp
類似度,を,用いる,jnlp
処理,を,行う,jnlp
間,に,挿入される,jnlp
条件,を,満たさない,jnlp
例,を,示す,jnlp
12,に,示す,jnlp
深さ,で,存在する,jnlp
文,を,集める,jnlp
論文,で,示す,jnlp
本文,に,書かれる,jnlp
こと,が,問われる,jnlp
本文,に,書かれる,jnlp
こと,を,示す,jnlp
率,を,用いる,jnlp
形,で,現れる,jnlp
こと,が,判明する,jnlp
文中,に,挿入される,jnlp
会話文,が,挿入される,jnlp
此処,で,着目する,jnlp
場合,で,する,jnlp
語,を,する,jnlp
単位,と,する,jnlp
英語,と,違う,jnlp
語,を,区切る,jnlp
物,が,存在しない,jnlp
定義,を,与える,jnlp
此処,で,成す,jnlp
纏まり,を,成す,jnlp
機能,を,持つ,jnlp
働き,を,する,jnlp
基準,と,する,jnlp
付属語,に,大別される,jnlp
意味,が,分かる,jnlp
自立語,に,接続する,jnlp
意味,を,付け加える,jnlp
付属語,を,認めない,jnlp
語,と,認めない,jnlp
基準,で,みなすか,jnlp
複合語,を,みなすか,jnlp
格,と,なる,jnlp
変化,を,示す,jnlp
属性,を,持つ,jnlp
属性,を,持つ,jnlp
要素,が,起こす,jnlp
変化,を,起こす,jnlp
情報,を,伝える,jnlp
要素,が,伝える,jnlp
意味,を,持つ,jnlp
こと,が,認定出来る,jnlp
要素,が,なる,jnlp
タイプ,で,決定できない,jnlp
要素,が,決定できない,jnlp
属性,を,利用する,jnlp
こと,で,認定出来る,jnlp
入力,を,依頼する,jnlp
判断,を,依頼する,jnlp
評価,を,行う,jnlp
直後,に,評価する,jnlp
応答,を,評価する,jnlp
毎,に,行う,jnlp
毎,に,示す,jnlp
前節,で,論じる,jnlp
成果,を,応用する,jnlp
アノテーション,に,応用する,jnlp
結果,を,評価する,jnlp
障害,と,なる,jnlp
研究,が,ある,jnlp
対象,が,限定される,jnlp
形式,に,限定される,jnlp
定義,と,する,jnlp
そこ,で,"説明する
",jnlp
意味論,で,規定される,jnlp
態度,を,アノテーションする,jnlp
基準,に,用いる,jnlp
類,を,用いる,jnlp
こと,を,検討する,jnlp
ケーブル,を,使う,jnlp
データ,を,送る,jnlp
必要,が,ある,jnlp
条件,を,獲得する,jnlp
コーパス,から,獲得する,jnlp
並び,に,"計算する
",jnlp
コスト,を,"計算する
",jnlp
7,に,示す,jnlp
モジュール,を,拡張する,jnlp
救援者,が,登録する,jnlp
システム,に,登録する,jnlp
掲示板,に,発信される,jnlp
情報,が,発信される,jnlp
システム,が,なるか,jnlp
回答,と,なるか,jnlp
リアルタイム,で,判断する,jnlp
アップデート,を,行う,jnlp
質問,を,登録する,jnlp
救援者,に,届く,jnlp
情報,が,届く,jnlp
こと,が,通知される,jnlp
枠組み,を,開発する,jnlp
情報,が,届く,jnlp
救援者,に,届く,jnlp
こと,が,分かる,jnlp
意思決定,が,なる,jnlp
情報,を,取得する,jnlp
リアルタイム,で,取得する,jnlp
スピードアップ,に,繋がる,jnlp
一言,で,言う,jnlp
コミュニケーション,を,担保する,jnlp
等,が,実現出来る,jnlp
情報,を,検出する,jnlp
分類,を,行う,jnlp
研究,が,ある,jnlp
症状,を,表す,jnlp
素性,と,なる,jnlp
こと,が,知られる,jnlp
分かち書き,を,行う,jnlp
形態素,を,する,jnlp
単位,と,する,jnlp
ウインドー,を,作成する,jnlp
中心,と,する,jnlp
形態素,を,する,jnlp
素性,と,する,jnlp
此れ,に,加える,jnlp
以外,を,加える,jnlp
物,を,作成する,jnlp
⟩,が,挙げられる,jnlp
格,が,異なる,jnlp
本,を,読む,jnlp
本,で,読む,jnlp
対,が,抽出される,jnlp
関係,が,異なる,jnlp
関係,を,持つ,jnlp
計算機,と,ユーザー,jnlp
研究,が,なる,jnlp
システム,で,導入する,jnlp
エージェント,を,導入する,jnlp
エージェント,を,導入する,jnlp
インターラクション,を,実現する,jnlp
実験,で,用いる,jnlp
実際,に,用いる,jnlp
設定,から,考慮する,jnlp
バランス,を,考慮する,jnlp
手法,が,存在する,jnlp
アルゴリズム,を,使用する,jnlp
結合,を,表す,jnlp
アルゴリズム,に,基づく,jnlp
列,を,推定する,jnlp
出現,を,捕らえる,jnlp
出現,を,考慮する,jnlp
文書,に,比べる,jnlp
出現,が,左右される,jnlp
こと,を,仮定する,jnlp
今日,から,なる,jnlp
千葉市,に,ある,jnlp
本店,が,ある,jnlp
カードローン,を,悪用する,jnlp
円,を,着服する,jnlp
疑い,が,強まる,jnlp
行員,を,懲戒解雇する,jnlp
警察本部,に,届け出る,jnlp
被害,を,届け出る,jnlp
文,に,分割される,jnlp
インスタンス,が,保有する,jnlp
グループ,に,保有する,jnlp
特徴,を,保有する,jnlp
カテゴリー,に,偏る,jnlp
以上,で,出現する,jnlp
インスタンス,と,共起する,jnlp
不適当,と,する,jnlp
候補,から,除去する,jnlp
インスタンス,と,共起する,jnlp
パターン,が,共起するか,jnlp
要素,を,呼ぶ,jnlp
性,と,呼ぶ,jnlp
パターン,が,共起する,jnlp
パターン,が,出現する,jnlp
カテゴリー,に,出現する,jnlp
パターン,が,出現するか,jnlp
カテゴリー,に,出現するか,jnlp
大きさ,と,言う,jnlp
相違,が,見られる,jnlp
詞,と,する,jnlp
表現,が,現れる,jnlp
詞,と,する,jnlp
こと,が,分かる,jnlp
PFS,を,支持する,jnlp
結果,が,得られる,jnlp
テキスト,から,高まる,jnlp
必要性,が,高まる,jnlp
要請,に,答える,jnlp
レベル,で,答える,jnlp
情報,を,利用する,jnlp
情報,に,基づく,jnlp
文,に,占める,jnlp
事実,を,述べる,jnlp
見解,を,述べる,jnlp
等,を,組み合わせる,jnlp
基準,に,基づく,jnlp
関係,を,調べる,jnlp
章,で,提案する,jnlp
率,を,評価する,jnlp
条件,で,評価する,jnlp
以下,に,述べる,jnlp
構成,を,述べる,jnlp
コーパス,から,抽出する,jnlp
文法,を,抽出する,jnlp
研究,を,紹介する,jnlp
我々,が,作成する,jnlp
文法,を,作成する,jnlp
コーパス,から,抽出する,jnlp
曖昧性,を,出力する,jnlp
要因,を,考察する,jnlp
削減,を,考慮する,jnlp
方針,を,述べる,jnlp
コーパス,から,抽出する,jnlp
有効性,を,する,jnlp
節,で,総括する,jnlp
研究,を,総括する,jnlp
課題,を,述べる,jnlp
方法,に,ある,jnlp
相違点,が,ある,jnlp
対応,を,する,jnlp
基本,と,する,jnlp
問題,に,なる,jnlp
翻訳,が,間違う,jnlp
文,が,生成される,jnlp
文,が,生成されるunintelligibleエラー,jnlp
失敗,に,なりやすいDUAn1995,jnlp
述部,を,表現する,jnlp
比重,を,占める,jnlp
原因,を,解消する,jnlp
重み付け,を,行う,jnlp
次,に,一致する,jnlp
文字列,に,対応出来る,jnlp
距離,を,変換する,jnlp
拡張,を,試みる,jnlp
距離,から,提案する,jnlp
論文,で,提案する,jnlp
過程,で,定義する,jnlp
尺度,を,組み込む,jnlp
システム,を,構築する,jnlp
尺度,を,拡張する,jnlp
性質,を,損なう,jnlp
性能,が,向上するか,jnlp
重み,を,持つ,jnlp
文字列,が,持つ,jnlp
IDF,に,基づく,jnlp
スコア,と,する,jnlp
差,を,検証する即ち,jnlp
論文,で,提案する,jnlp
尺度,を,組み込む,jnlp
単語,を,一致する,jnlp
単位,と,する,jnlp
単語,が,持つ,jnlp
IDF,を,重み,jnlp
ngram,を,一致する,jnlp
単位,と,する,jnlp
ngram,が,持つ,jnlp
システム,と,比較する,jnlp
論文,で,提案する,jnlp
尺度,を,用いる,jnlp
単語,に,基づく,jnlp
ngram,に,基づく,jnlp
性能,を,実現出来る,jnlp
こと,を,示す,jnlp
研究,を,推進する,jnlp
データ,を,ご提供下さる,jnlp
研究所,に,感謝致す,jnlp
データ,を,ご提供下さる,jnlp
学園,に,感謝致す,jnlp
電子データ,を,ご提供下さる,jnlp
出版社,に,感謝致す,jnlp
推定,を,する,jnlp
モデル,を,構築する,jnlp
パターン,を,する,jnlp
変数,と,する,jnlp
モデル,を,求める,jnlp
性,を,検定する,jnlp
仮説,を,立てる,jnlp
検定,を,行う,jnlp
%,で,証明される,jnlp
性,が,証明される,jnlp
結果,を,クラスタリングする,jnlp
Webページ,が,含まれる,jnlp
クラスタリング,を,行う,jnlp
ページ,を,導入する,jnlp
ページ,を,含む,jnlp
重心,を,押さえる,jnlp
基準,を,保つ,jnlp
対象,に,する,jnlp
記事,を,する,jnlp
対象,に,する,jnlp
つ,を,作成する,jnlp
表現,を,する,jnlp
対象,と,する,jnlp
用例,を,検索する,jnlp
分析,を,支える,jnlp
ナイーブベイズモデル,を,用いる,jnlp
時,に,導入する,jnlp
パラメーター,が,存在しない,jnlp
率,を,計算できない,jnlp
性能,を,評価する,jnlp
結果,を,掲載する,jnlp
両方,を,考慮する,jnlp
計算機,に,理解させる,jnlp
意味,を,理解させる,jnlp
特徴,を,与えない,jnlp
情報,を,分類する,jnlp
レベル,に,分類する,jnlp
情報,を,用いる,jnlp
述部,を,"認識させる
",jnlp
論文,で,収集できない,jnlp
こと,と,する,jnlp
付け,を,行う,jnlp
x,を,定義する,jnlp
値,を,決定する,jnlp
節,で,紹介する,jnlp
処理,に,分ける,jnlp
節,で,用いる,jnlp
事例,を,用いる,jnlp
手法,を,提案する,jnlp
移転,に,反対する,jnlp
体育館,で,開催する,jnlp
移転,に,断固反対する,jnlp
移設,に,反対する,jnlp
結果,を,示す,jnlp
重み付け,を,行う,jnlp
場合,に,対応する,jnlp
bccwj,を,用いる,jnlp
%,で,並べ替え検定,jnlp
有意差,が,確認出来る,jnlp
こと,を,示す,jnlp
結果,を,比較する,jnlp
こと,を,示す,jnlp
素性,に,変換されないよる,jnlp
一般,に,決められない,jnlp
間,に,ある,jnlp
関係,が,ある,jnlp
積,と,なる,jnlp
此処,で,示す,jnlp
モデル,を,記述する,jnlp
意図,を,示す,jnlp
左側,に,示す,jnlp
例,を,示す,jnlp
方向性,が,ある,jnlp
アラインメント,に,ある,jnlp
制限,が,ある,jnlp
此れ,を,解消する,jnlp
結果,を,統合する,jnlp
最後,に,統合する,jnlp
アラインメント,と,する,jnlp
解釈,を,固定しない,jnlp
有無,を,判断する,jnlp
本,が,言う,jnlp
選択肢,を,選ぶ,jnlp
表現,を,言い替える,jnlp
表現,に,変換出来る,jnlp
設問,に,存在する,jnlp
設題,に,存在しない,jnlp
問題,で,問われる,jnlp
理解,に,基づく,jnlp
方法,が,あり得る,jnlp
セッション,に,割り振られる,jnlp
講演,に,分割する,jnlp
等,を,利用する,jnlp
学習,で,利用する,jnlp
セッション,へ,分類する,jnlp
節,で,提案する,jnlp
セッション,を,生成する,jnlp
等,に,分類する,jnlp
プログラム,を,作成する,jnlp
閾値,を,決定する,jnlp
必要,が,ある,jnlp
表現,が,関連する,jnlp
互い,に,関連する,jnlp
機能,が,異なる,jnlp
派生,に,分類する,jnlp
形態,を,する,jnlp
互い,に,関連する,jnlp
機能,を,持つ,jnlp
派生,に,分類する,jnlp
属性,に,着目する,jnlp
其れ,を,抽出する,jnlp
文,から,抽出する,jnlp
ウェブ,から,獲得する,jnlp
対立,を,調停する,jnlp
位,に,ランキングされる,jnlp
焦点,と,する,jnlp
文,が,与えられる,jnlp
スコア,が,なる,jnlp
パッセージ,に,比べる,jnlp
位,に,ランキングされる,jnlp
中程,に,現れる,jnlp
位,に,ランキングされる,jnlp
つ,と,なる,jnlp
ポーズ,に,挟まれる,jnlp
長,が,設定する,jnlp
段落,を,考慮する,jnlp
長,を,超過する,jnlp
間,に,ある,jnlp
尤度,を,参照する,jnlp
レベル,を,格上げする,jnlp
ポーズ,を,挿入する,jnlp
冗長性,を,制限する,jnlp
制約,を,ナップザック,jnlp
モデル,に,加える,jnlp
こと,で,得る,jnlp
要約,を,得る,jnlp
困難,と,なる,jnlp
ラグランジュヒューリスティック,を,用いる,jnlp
解,を,得る,jnlp
方法,を,提案する,jnlp
和解,から,用いる,jnlp
ヒューリスティック,を,用いる,jnlp
解,を,得る,jnlp
解,が,得られる,jnlp
こと,が,知られる,jnlp
声質,に,関連する,jnlp
図,に,見られる,jnlp
境界,と,一致する,jnlp
度,を,使う,jnlp
切れ目,が,認定出来る,jnlp
度,を,使う,jnlp
切れ目,が,認定出来る,jnlp
傾向,が,ある,jnlp
窓幅,で,認定する,jnlp
