n,p,v,corpus
本,が,寄付される,ted
何,を,言う,ted
何,が,地獄姉,ted
誰,が,地獄姉,ted
天国,と,地獄姉,ted
上,に,行く,ted
ポテトチップス,を,楽しむか,ted
予想,を,変える,ted
そこ,で,集め驚く,ted
文献,を,集め驚く,ted
時,に,弾く,ted
ギター,を,弾く,ted
年,に,始める,ted
研究開発,を,始める,ted
螺子,を,同梱する事,ted
箱,に,同梱する事,ted
悲劇,に,終わる,ted
シナリオ,を,選ぶ,ted
政府,が,整備する,ted
インフラ,を,整備する,ted
世界保健機関,が,行く,ted
私達,が,費やす,ted
インフラ,に,費やす,ted
こと,で,相当する,ted
ドル,に,相当する,ted
恩恵,が,受けられるそうです,ted
人,を,見付ける,ted
原因,を,探る,ted
対応,を,取る,ted
コンピューター,が,出来る,ted
一人一人,が,なるなど,ted
コンピューター,を,持つ,ted
誰,が,考える,ted
機器,に,入る,ted
目標,を,作る,ted
人々,に,支持する,ted
キャンペーン,を,支持する,ted
私,に,送る,ted
メッセージ,を,送る,ted
ニーズ,を,持つ,ted
洞窟,を,上る,ted
私達,が,公開する,ted
レポート,を,公開する,ted
大統領,が,追放する,ted
手,を,結ぶ,ted
こと,に,決める,ted
大統領,を,患わせる,ted
物,で,出来る,ted
ピース,が,言い当てる,ted
絵,を,構築する,ted
国家,が,なる,ted
所持,を,なる,ted
鏡,を,調整する,ted
太陽光,を,導く,ted
殆ど,に,かける,ted
ブラインド,を,かける,ted
スマホ,で,操作する,ted
食事,を,用意する,ted
リスク,を,減らす,ted
常,に,使う,ted
技術,を,使う,ted
技術,を,生み出す,ted
ジョーンズ,が,語る,ted
影響,を,受ける,ted
最初,に,受ける,ted
悪影響,を,受ける,ted
事実,を,解説する,ted
私達,に,考えさせる,ted
アイデア,を,提示する,ted
百科事典,に,乗る,ted
録音,を,重ねる,ted
作曲家,が,いる,ted
ミルク,に,加える,ted
ビタミン,を,加える,ted
栄養,が,入る,ted
こと,を,計測する,ted
瞬間,に,経験する,ted
瞬間,に,適用する,ted
映像,を,見る,ted
終わり,を,見る事,ted
構造,を,する,ted
急成長,を,迎える,ted
人,と,知らない,ted
方,が,解決する,ted
事件,を,解決する,ted
朝,に,解決する,ted
全て,が,解決する,ted
ヘリコプター,に,詰め込む,ted
荷物,を,詰め込む,ted
ヘリコプター,を,飛ばす,ted
際,に,下ろす,ted
僕,を,下ろす,ted
部,に,置く,ted
重き,を,置く,ted
都市部,から,始める,ted
支配,を,始める,ted
ニューデリー,を,位置づける,ted
都市,と,位置づける,ted
私,が,自問する,ted
此れ,を,進める,ted
中,に,出来る,ted
合意,が,出来る,ted
意見,を,聞く,ted
イスラム教,が,共存できない,ted
こと,を,始める,ted
方,が,"やり易い
",ted
模型,を,作り為さる,ted
私,が,支払う,ted
イメージ,が,できてる,ted
機,が,下り立つ,ted
干潟,に,相当する,ted
SDR,が,奪うか,ted
貨幣,から,奪うか,ted
歌,を,聞く,ted
前,に,編成する,ted
チーム,を,編成する,ted
人間,を,集める,ted
会議,が,ある,ted
子供達,を,連れ戻す,ted
場,に,連れ戻す,ted
分野,で,使われる,ted
殆ど,が,使われる,ted
生物学,で,使われる,ted
行動,が,与え合う,ted
他人,に,与え合う,ted
影響,を,与え合う,ted
人,が,する,ted
行動,を,する,ted
他人,が,行動する,ted
こと,に,気付く,ted
有無,が,わからない,ted
常,に,監視される,ted
其れ,が,強いる,ted
従順,を,強いる,ted
方法,に,なる,ted
靴,が,召さない,ted
気,に,召さない,ted
一緒,に,する,ted
パーティー,を,する,ted
作品,を,買う,ted
人,が,盗む,ted
地方自治体,が,やるべきです,ted
其れ,が,されない,ted
不具合,が,起こる,ted
彼女,が,投げる,ted
後ろ,に,投げる,ted
林檎,を,投げる,ted
手,に,入れる,ted
力,を,入れる,ted
手,に,入れる,ted
為,に,申し上げる,ted
ブログ,に,書く,ted
連載,を,始めたい,ted
スタッフ,に,なりたい,ted
ホール,を,する,ted
後,に,する,ted
会話,を,始める,ted
神経,が,高ぶる,ted
将校,で,思う,ted
タイル,を,組み合わせる,ted
こと,で,組み合わせる,ted
タイル,を,組み合わせる,ted
こと,で,作る,ted
物,を,作る,ted
動き,に,応じる,ted
皺,が,現れる,ted
本当,に,問わない,ted
アメリカ人,が,欲する,ted
シナプス,から,放出される,ted
物質,が,放出される,ted
語,で,言う,ted
中心,に,ある,ted
液体,が,ある,ted
其れ,を,覆う,ted
壁,が,ある,ted
軸,が,ある,ted
周囲,を,交わり合う,ted
螺旋,が,走る,ted
ソフトウェア,を,使う,ted
ネット,に,反映される,ted
将来,に,する,ted
投資,を,する,ted
子供,を,育てる,ted
グラフ,に,ある,ted
線,に,なる,ted
機能,と,異なる,ted
境界線,を,作り上げる,ted
グラフ,を,描く,ted
向き,を,変えず,ted
古代,を,研究する,ted
下,で,食べる,ted
アイスクリーム,を,食べる,ted
旅,を,歩む,ted
旅,を,歩む,ted
旅,を,歩む,ted
液体,が,流れる,ted
細胞,に,流れる,ted
チップ,を,繋げる,ted
互い,に,繋げる,ted
チップ,を,繋げる,ted
互い,に,繋げる,ted
上,に,作る,ted
人体,を,作る,ted
売り上げ,から,考える,ted
数字,を,当てる,ted
世界中,が,乾燥する,ted
マフムード,に,見る,ted
物,を,見る,ted
私,が,訪れる,ted
a,が,答え,ted
疑問,で,答え,ted
b,が,答え,ted
創造,を,忘れず,ted
研究,を,始める,ted
感情,が,渦巻く,ted
点,に,到達する,ted
前提,が,なさない,ted
意味,を,なさない,ted
カーペット,を,ぐい,ted
此処,に,見える,ted
前頭葉,に,集める,ted
エネルギー,を,集める,ted
展開,を,考える,ted
こと,を,思い返す,ted
実,に,持つ,ted
人々,を,救いたい,ted
人々,を,救いたい,ted
資金,を,得る,ted
系,を,表す,ted
決着,を,つける,ted
気,に,しない,ted
其れ,が,行き着くべし,ted
私達,が,行き着くべし,ted
生態系,を,作る,ted
こと,に,使われる,ted
方言,が,使われる,ted
答え,に,人類史上初めて答え,ted
手,が,人類史上初めて答え,ted
私,を,驚かせる,ted
物,に,させる,ted
側面,が,ある,ted
矢,が,ある,ted
時,が,たつ,ted
モラル,が,向上する,ted
此処,から,見る,ted
傾向,を,見る,ted
技術,を,学ぶ,ted
其れ,を,実践出来る,ted
場,が,ある,ted
技術,を,学ぶ,ted
其れ,を,実践出来る,ted
場,が,ある,ted
惑星,が,占める,ted
大半,を,占める,ted
欲求,を,探る,ted
セキュリティー,が,損なう,ted
安心感,を,損なう,ted
理由,を,考察する,ted
変革,を,推し進める,ted
話,を,お聴き下さる,ted
両方,から,巻き込まれる,ted
議論,に,巻き込まれる,ted
研究所,で,働く,ted
時,に,亡くなる,ted
DNA,を,調べる,ted
DNA,を,確認する,ted
打ち間違い,を,修正するか,ted
想像力,を,捉える,ted
参加者,が,いる,ted
此方,に,いる,ted
此処,に,来る,ted
こと,に,加わる,ted
ブラジル,が,加わる,ted
他,に,ある,ted
感情,を,体験出来る,ted
何,と,体験出来る,ted
ヤク,が,刈られる,ted
毛,を,刈られる,ted
段階,を,行き来出来る,ted
姿,が,見られる,ted
此れ,が,集まる,ted
人,が,集まる,ted
支配,を,信じ続けない,ted
脅威,と,戦う,ted
影響,を,受ける,ted
其れ,を,信じない,ted
文明,を,築く,ted
物,を,信じない,ted
遣り方,に,基づく,ted
解決,に,貢献し得る,ted
点,に,向ける,ted
目,を,向ける,ted
為,に,なる,ted
他,に,する,ted
遺伝子,が,する,ted
歴史,を,保存する,ted
GDP,を,達成する,ted
リスク,で,果たす,ted
途中,で,なくなる,ted
企画,を,手助けする,ted
我々,が,手助けする,ted
進歩,に,貢献できるか,ted
方法,を,発見する,ted
種,を,増やす,ted
同時,に,見出だす,ted
リサイクル,を,通じる,ted
方法,を,見出だす,ted
前,に,流す,ted
抱擁,を,する,ted
涙,を,流す,ted
事例,で,説明する,ted
此処,に,居る,ted
行動,を,知る,ted
耳,を,傾ける,ted
敬意,が,払われる,ted
ロボット,が,飛び交う,ted
園,を,飛び交う,ted
機,が,する,ted
こと,を,する,ted
左手,に,見える,ted
ハイブリッド,が,齎す,ted
変化,に,過ぎる,ted
自動車,が,迎える,ted
世紀,を,迎える,ted
姿,を,見る,ted
日の出,から,始める,ted
ダイブ,を,始める,ted
仕組み,を,見る,ted
動物,で,育てられる,ted
中,で,育てられる,ted
歴史,が,ある,ted
向かう,に,いる,ted
世界,が,違う,ted
例,を,上げる,ted
所,に,住む,ted
私,を,売り出す,ted
平等,を,求める,ted
憲法,に,書かれる,ted
達,が,書く,ted
新生,に,左右される,ted
形,を,取る,ted
道,を,整備する,ted
人生,に,見出だす,ted
意味,を,見出だす,ted
多く,を,学ぶ,ted
根,が,死ぬ,ted
根,を,食べる,ted
物,が,なる,ted
土,と,なる,ted
ツアー,を,創設する,ted
界,で,始動させる,ted
コメディー,を,始動させる,ted
中,で,笑わす,ted
観衆,を,笑わす,ted
コメディアン,が,誕生する,ted
垣根,を,越える,ted
笑い,を,生み出す,ted
こと,に,気付く,ted
其れ,が,優れる,ted
人間,が,優れる,ted
コンピューター,に,ある,ted
知能,が,ある,ted
そこ,で,する,ted
被害者,が,乗る,ted
列車,に,乗る,ted
北京,に,する,ted
政府,に,する,ted
陳情,を,する,ted
官僚,に,嘆願する,ted
問題解決,を,嘆願する,ted
空軍,に,入隊する,ted
家族,が,住む,ted
場所,を,見つけるまで,ted
近く,に,見つけるまで,ted
ストーリー,を,通す,ted
体験,を,語る,ted
彼,が,教えない,ted
孫,に,教えない,ted
方,に,落とす,ted
影,を,落とす,ted
ポリオ,を,根絶させる,ted
永久,に,根絶させる,ted
此れ,が,説明する,ted
素粒子,を,説明する,ted
こと,を,覚える,ted
会話,が,続く,ted
人,が,見る,ted
彼女,に,施す,ted
療法,を,施す,ted
国々,で,実行される,ted
信徒,に,当てる,ted
手紙,を,読む,ted
詩,で,締めくくられる,ted
下,に,起きる,ted
麻痺,が,起きる,ted
オーニッシュ,が,話す,ted
治癒力,を,生かす,ted
年間,に,主宰する,ted
ブログ,を,主宰する,ted
政府,が,検閲する,ted
インターネット,を,検閲する,ted
北京,に,設置される,ted
下,に,ある,ted
人,に,上る,ted
世論,を,形成する,ted
力関係,を,思わず,ted
方向,に,シフトし始める,ted
市民,が,改善できそう,ted
問題,に,解決する,ted
目,を,つける,ted
体系,を,作り出す,ted
私,が,考察する,ted
何,を,学べるか,ted
人,が,作る,ted
プリンター,を,作る,ted
イノベーション,を,起こす,ted
走者,が,見る,ted
走り,を,見る,ted
地面,に,つく,ted
寸前,を,予言する,ted
こと,を,示す,ted
資金,を,集める,ted
方法,を,先導する,ted
%,が,占める,ted
%,を,越える,ted
%,が,占める,ted
蟋蟀,が,溺れる,ted
ハリガネムシ,が,にょろにょろ,ted
死骸,から,出る,ted
花粉,に,覆われる,ted
体,が,覆われる,ted
毛,が,しぼんで,ted
花粉,に,覆われる,ted
外,に,出る,ted
彼方,へ,行けよ,ted
そこ,へ,訪れる,ted
人々,が,訪れる,ted
景色,を,見る,ted
ブルックリン,が,見える,ted
神父,から,受ける,ted
相談,を,受ける,ted
部分,が,示される,ted
色,で,示される,ted
指先,に,対応する,ted
領域,が,拡大する,ted
此れ,を,ある,ted
私達,が,表現したい,ted
枠組み,が,要る,ted
鬱病,を,消せるか,ted
世界中,に,広がる,ted
学校教育,が,入る,ted
大学,に,入る,ted
機,を,制作し続ける,ted
世界中,に,する,ted
者,を,する,ted
はじめ,と,する,ted
共同研究者,が,いる,ted
名,が,知られる,ted
数,が,いる,ted
習性,を,利用する,ted
蚊,を,駆逐する,ted
マラリア,を,根絶する,ted
研究,を,紹介する,ted
達,を,取り巻く,ted
人,から,孤立する,ted
屋根裏,で,飼う,ted
牛乳,が,でない,ted
そこ,に,閉じ込める,ted
道,を,引き摺る,ted
パフォーマー,が,作る,ted
共,に,作る,ted
作品,を,作る,ted
倍,に,高まる,ted
自身,が,ある,ted
フレーズ,に,ある,ted
ギャビー,が,する,ted
話,が,ある,ted
バー,を,作る,ted
マクレガー,と,呼ぶ,ted
病気,に,なる,ted
ストリート,に,点在する,ted
程度,を,売り上げる,ted
経済,を,通す,ted
其れ,を,受け入れる,ted
代,から,知られる,ted
腫瘍,を,引き起こす,ted
大きさ,から,推測出来る,ted
こと,を,推測出来る,ted
誤差,で,推測出来る,ted
美,に,触れそう,ted
想像力,を,輝かせる,ted
情熱,を,輝かせる,ted
イメージ,を,使う,ted
為,に,使う,ted
命,が,動く,ted
対策,を,講じない,ted
境界,を,押し進める,ted
意識,を,高める,ted
変化,を,目指す,ted
観客,と,向かい合う,ted
椅子,に,腰掛ける,ted
経験,を,生む,ted
作品,が,生まれるか,ted
下,に,なされる,ted
行為,を,する,ted
目的,と,する,ted
世界中,に,広がる,ted
形,を,取る,ted
こと,を,する,ted
自分,が,恐れる,ted
こと,に,取り組む,ted
領域,に,踏み入れる,ted
足,を,踏み入れる,ted
此れ,を,見る,ted
私達,が,いる,ted
建物,から,スタートする,ted
海岸線,を,上る,ted
海,が,ある,ted
保護区,に,分かる,ted
此処,で,回復する,ted
海,を,守り,ted
取り組み,が,始まる,ted
ハワイ,に,飛ぶ,ted
列島,が,見る,ted
使い方,と,混同される,ted
ニューメディア,が,阻止出来る,ted
虐殺,を,阻止出来る,ted
情勢,を,振り返る,ted
間違い,に,なるです,ted
気付き,に,なるです,ted
ラジオ局,が,かける,ted
憎しみ,に,かける,ted
拍車,を,かける,ted
ミリアム,に,聞く,ted
言葉,を,する,ted
耳,に,する,ted
塔,を,建てる,ted
チーム,を,作る,ted
皆,が,する,ted
目,に,する,ted
ヤルカス,が,する,ted
実演,を,する,ted
見方,を,変える,ted
ウェブ,から,取り出す,ted
画像,を,使う,ted
息,を,飲む,ted
風景,を,構築する,ted
接着剤,で,つける,ted
番号,を,つける,ted
此れ,が,当選する,ted
年,で,変わる,ted
状況,が,変わる,ted
此れ,から,かける,ted
私,が,作成する,ted
バクテリア,が,蓄積する,ted
ミネラル,を,蓄積する,ted
様子,が,見られる,ted
アニメ,を,お見せする,ted
気,に,入る,ted
申請,に,待つ,ted
山,が,待つ,ted
ローン,を,組む,ted
業務,が,襲う,ted
そこ,で,お見せする,ted
私達,が,行う,ted
改善,を,お見せする,ted
議定書,から,引く,ted
身,を,引く,ted
病院,で,過ごす,ted
寿命,を,越える,ted
子供,が,図る,ted
自殺,を,図る,ted
市場,に,与える,ted
影響,を,与える,ted
マウス,を,離れる,ted
全身,を,使う,ted
体験,を,追求出来る,ted
御覧,に,なる,ted
インタビュー,を,受ける,ted
YouTube,に,行く,ted
向日葵,と,呼ぶ,ted
太陽光,を,集める,ted
鏡,を,持つ,ted
生物,が,いる,ted
表面,に,いる,ted
御陰,で,過ごす,ted
地図,が,完成する,ted
腕,が,残る,ted
テーブル,から,押し出す,ted
自分,を,押し出す,ted
足,が,ある,ted
手,を,付けない,ted
元金,が,生む,ted
